path,/dccstor/cmv/Animals/Animals_with_Attributes2/JPEGImages/
squirrel/squirrel_10520.jpg,squirrel
elephant/elephant_10103.jpg,elephant
wolf/wolf_10194.jpg,wolf
german+shepherd/german+shepherd_10854.jpg,german+shepherd
otter/otter_10115.jpg,otter
elephant/elephant_10942.jpg,elephant
lion/lion_10306.jpg,lion
antelope/antelope_10278.jpg,antelope
cow/cow_10969.jpg,cow
cow/cow_11270.jpg,cow
german+shepherd/german+shepherd_11012.jpg,german+shepherd
buffalo/buffalo_10097.jpg,buffalo
persian+cat/persian+cat_10500.jpg,persian+cat
humpback+whale/humpback+whale_10366.jpg,humpback+whale
hippopotamus/hippopotamus_10049.jpg,hippopotamus
antelope/antelope_10637.jpg,antelope
elephant/elephant_10705.jpg,elephant
otter/otter_10741.jpg,otter
squirrel/squirrel_10158.jpg,squirrel
tiger/tiger_10458.jpg,tiger
antelope/antelope_10850.jpg,antelope
zebra/zebra_10925.jpg,zebra
humpback+whale/humpback+whale_10332.jpg,humpback+whale
chihuahua/chihuahua_10544.jpg,chihuahua
spider+monkey/spider+monkey_10150.jpg,spider+monkey
cow/cow_10661.jpg,cow
tiger/tiger_10258.jpg,tiger
buffalo/buffalo_10561.jpg,buffalo
grizzly+bear/grizzly+bear_10269.jpg,grizzly+bear
cow/cow_10225.jpg,cow
pig/pig_10003.jpg,pig
mouse/mouse_10079.jpg,mouse
squirrel/squirrel_10055.jpg,squirrel
grizzly+bear/grizzly+bear_10198.jpg,grizzly+bear
buffalo/buffalo_10849.jpg,buffalo
hippopotamus/hippopotamus_10166.jpg,hippopotamus
polar+bear/polar+bear_10787.jpg,polar+bear
zebra/zebra_11022.jpg,zebra
squirrel/squirrel_10285.jpg,squirrel
humpback+whale/humpback+whale_10450.jpg,humpback+whale
tiger/tiger_10871.jpg,tiger
german+shepherd/german+shepherd_10765.jpg,german+shepherd
pig/pig_10467.jpg,pig
mouse/mouse_10005.jpg,mouse
tiger/tiger_10401.jpg,tiger
weasel/weasel_10114.jpg,weasel
killer+whale/killer+whale_10154.jpg,killer+whale
cow/cow_10857.jpg,cow
humpback+whale/humpback+whale_10433.jpg,humpback+whale
squirrel/squirrel_10474.jpg,squirrel
squirrel/squirrel_10297.jpg,squirrel
squirrel/squirrel_10288.jpg,squirrel
chihuahua/chihuahua_10006.jpg,chihuahua
chihuahua/chihuahua_10090.jpg,chihuahua
collie/collie_10668.jpg,collie
polar+bear/polar+bear_10282.jpg,polar+bear
collie/collie_10347.jpg,collie
fox/fox_10635.jpg,fox
antelope/antelope_10546.jpg,antelope
hippopotamus/hippopotamus_10346.jpg,hippopotamus
collie/collie_10371.jpg,collie
lion/lion_10720.jpg,lion
lion/lion_10445.jpg,lion
cow/cow_11160.jpg,cow
tiger/tiger_10412.jpg,tiger
buffalo/buffalo_10127.jpg,buffalo
grizzly+bear/grizzly+bear_10177.jpg,grizzly+bear
chihuahua/chihuahua_10516.jpg,chihuahua
wolf/wolf_10161.jpg,wolf
elephant/elephant_10916.jpg,elephant
rhinoceros/rhinoceros_10017.jpg,rhinoceros
pig/pig_10599.jpg,pig
persian+cat/persian+cat_10510.jpg,persian+cat
skunk/skunk_10014.jpg,skunk
squirrel/squirrel_10710.jpg,squirrel
wolf/wolf_10455.jpg,wolf
antelope/antelope_10252.jpg,antelope
collie/collie_10951.jpg,collie
lion/lion_10375.jpg,lion
zebra/zebra_10741.jpg,zebra
rhinoceros/rhinoceros_10260.jpg,rhinoceros
polar+bear/polar+bear_10725.jpg,polar+bear
german+shepherd/german+shepherd_10852.jpg,german+shepherd
otter/otter_10225.jpg,otter
collie/collie_10352.jpg,collie
tiger/tiger_10863.jpg,tiger
cow/cow_11163.jpg,cow
humpback+whale/humpback+whale_10443.jpg,humpback+whale
german+shepherd/german+shepherd_10546.jpg,german+shepherd
persian+cat/persian+cat_10126.jpg,persian+cat
rhinoceros/rhinoceros_10430.jpg,rhinoceros
squirrel/squirrel_11037.jpg,squirrel
antelope/antelope_10362.jpg,antelope
squirrel/squirrel_10570.jpg,squirrel
grizzly+bear/grizzly+bear_10355.jpg,grizzly+bear
grizzly+bear/grizzly+bear_10438.jpg,grizzly+bear
otter/otter_10254.jpg,otter
siamese+cat/siamese+cat_10064.jpg,siamese+cat
pig/pig_10550.jpg,pig
polar+bear/polar+bear_10636.jpg,polar+bear
polar+bear/polar+bear_10044.jpg,polar+bear
hippopotamus/hippopotamus_10292.jpg,hippopotamus
persian+cat/persian+cat_10563.jpg,persian+cat
fox/fox_10096.jpg,fox
persian+cat/persian+cat_10528.jpg,persian+cat
zebra/zebra_10400.jpg,zebra
fox/fox_10150.jpg,fox
cow/cow_10909.jpg,cow
wolf/wolf_10403.jpg,wolf
fox/fox_10064.jpg,fox
chihuahua/chihuahua_10396.jpg,chihuahua
siamese+cat/siamese+cat_10289.jpg,siamese+cat
elephant/elephant_10986.jpg,elephant
humpback+whale/humpback+whale_10226.jpg,humpback+whale
cow/cow_10515.jpg,cow
polar+bear/polar+bear_10581.jpg,polar+bear
otter/otter_10282.jpg,otter
german+shepherd/german+shepherd_11023.jpg,german+shepherd
antelope/antelope_10668.jpg,antelope
elephant/elephant_10078.jpg,elephant
polar+bear/polar+bear_10300.jpg,polar+bear
cow/cow_10360.jpg,cow
polar+bear/polar+bear_10210.jpg,polar+bear
otter/otter_10084.jpg,otter
humpback+whale/humpback+whale_10090.jpg,humpback+whale
siamese+cat/siamese+cat_10403.jpg,siamese+cat
zebra/zebra_11033.jpg,zebra
german+shepherd/german+shepherd_10417.jpg,german+shepherd
siamese+cat/siamese+cat_10256.jpg,siamese+cat
mouse/mouse_10118.jpg,mouse
fox/fox_10040.jpg,fox
humpback+whale/humpback+whale_10099.jpg,humpback+whale
lion/lion_10750.jpg,lion
cow/cow_10904.jpg,cow
antelope/antelope_10753.jpg,antelope
killer+whale/killer+whale_10133.jpg,killer+whale
zebra/zebra_10050.jpg,zebra
rhinoceros/rhinoceros_10206.jpg,rhinoceros
zebra/zebra_10404.jpg,zebra
wolf/wolf_10367.jpg,wolf
otter/otter_10071.jpg,otter
humpback+whale/humpback+whale_10362.jpg,humpback+whale
zebra/zebra_10089.jpg,zebra
german+shepherd/german+shepherd_11016.jpg,german+shepherd
otter/otter_10746.jpg,otter
zebra/zebra_10808.jpg,zebra
spider+monkey/spider+monkey_10062.jpg,spider+monkey
elephant/elephant_10921.jpg,elephant
zebra/zebra_10323.jpg,zebra
humpback+whale/humpback+whale_10568.jpg,humpback+whale
squirrel/squirrel_10655.jpg,squirrel
polar+bear/polar+bear_10432.jpg,polar+bear
wolf/wolf_10384.jpg,wolf
tiger/tiger_10221.jpg,tiger
squirrel/squirrel_10606.jpg,squirrel
tiger/tiger_10736.jpg,tiger
chihuahua/chihuahua_10094.jpg,chihuahua
cow/cow_11323.jpg,cow
otter/otter_10067.jpg,otter
persian+cat/persian+cat_10722.jpg,persian+cat
killer+whale/killer+whale_10183.jpg,killer+whale
mouse/mouse_10027.jpg,mouse
collie/collie_10899.jpg,collie
lion/lion_10885.jpg,lion
polar+bear/polar+bear_10756.jpg,polar+bear
cow/cow_11031.jpg,cow
hippopotamus/hippopotamus_10046.jpg,hippopotamus
weasel/weasel_10044.jpg,weasel
humpback+whale/humpback+whale_10192.jpg,humpback+whale
chihuahua/chihuahua_10252.jpg,chihuahua
elephant/elephant_10515.jpg,elephant
tiger/tiger_10642.jpg,tiger
collie/collie_10654.jpg,collie
antelope/antelope_10182.jpg,antelope
grizzly+bear/grizzly+bear_10231.jpg,grizzly+bear
polar+bear/polar+bear_10713.jpg,polar+bear
elephant/elephant_11014.jpg,elephant
hippopotamus/hippopotamus_10388.jpg,hippopotamus
german+shepherd/german+shepherd_10192.jpg,german+shepherd
hippopotamus/hippopotamus_10199.jpg,hippopotamus
persian+cat/persian+cat_10556.jpg,persian+cat
cow/cow_10705.jpg,cow
hippopotamus/hippopotamus_10552.jpg,hippopotamus
otter/otter_10582.jpg,otter
elephant/elephant_10489.jpg,elephant
antelope/antelope_10141.jpg,antelope
antelope/antelope_10322.jpg,antelope
polar+bear/polar+bear_10206.jpg,polar+bear
collie/collie_10895.jpg,collie
hippopotamus/hippopotamus_10421.jpg,hippopotamus
persian+cat/persian+cat_10648.jpg,persian+cat
buffalo/buffalo_10605.jpg,buffalo
siamese+cat/siamese+cat_10473.jpg,siamese+cat
zebra/zebra_10990.jpg,zebra
german+shepherd/german+shepherd_10566.jpg,german+shepherd
antelope/antelope_10438.jpg,antelope
wolf/wolf_10179.jpg,wolf
hippopotamus/hippopotamus_10290.jpg,hippopotamus
weasel/weasel_10214.jpg,weasel
wolf/wolf_10539.jpg,wolf
chihuahua/chihuahua_10432.jpg,chihuahua
antelope/antelope_10566.jpg,antelope
german+shepherd/german+shepherd_10540.jpg,german+shepherd
squirrel/squirrel_10607.jpg,squirrel
lion/lion_10905.jpg,lion
zebra/zebra_11104.jpg,zebra
siamese+cat/siamese+cat_10082.jpg,siamese+cat
persian+cat/persian+cat_10210.jpg,persian+cat
buffalo/buffalo_10603.jpg,buffalo
buffalo/buffalo_10658.jpg,buffalo
antelope/antelope_10212.jpg,antelope
wolf/wolf_10543.jpg,wolf
killer+whale/killer+whale_10125.jpg,killer+whale
elephant/elephant_10144.jpg,elephant
collie/collie_10907.jpg,collie
lion/lion_10221.jpg,lion
tiger/tiger_10124.jpg,tiger
buffalo/buffalo_10405.jpg,buffalo
collie/collie_10258.jpg,collie
otter/otter_10189.jpg,otter
cow/cow_10317.jpg,cow
elephant/elephant_10609.jpg,elephant
german+shepherd/german+shepherd_10701.jpg,german+shepherd
killer+whale/killer+whale_10216.jpg,killer+whale
buffalo/buffalo_10234.jpg,buffalo
buffalo/buffalo_10621.jpg,buffalo
antelope/antelope_10467.jpg,antelope
collie/collie_10785.jpg,collie
humpback+whale/humpback+whale_10534.jpg,humpback+whale
german+shepherd/german+shepherd_11024.jpg,german+shepherd
weasel/weasel_10047.jpg,weasel
squirrel/squirrel_10179.jpg,squirrel
fox/fox_10531.jpg,fox
lion/lion_10864.jpg,lion
lion/lion_10723.jpg,lion
otter/otter_10024.jpg,otter
otter/otter_10273.jpg,otter
collie/collie_10672.jpg,collie
lion/lion_10471.jpg,lion
wolf/wolf_10279.jpg,wolf
grizzly+bear/grizzly+bear_10074.jpg,grizzly+bear
collie/collie_10292.jpg,collie
squirrel/squirrel_10659.jpg,squirrel
squirrel/squirrel_10539.jpg,squirrel
squirrel/squirrel_10067.jpg,squirrel
squirrel/squirrel_10389.jpg,squirrel
siamese+cat/siamese+cat_10412.jpg,siamese+cat
weasel/weasel_10138.jpg,weasel
tiger/tiger_10249.jpg,tiger
humpback+whale/humpback+whale_10058.jpg,humpback+whale
antelope/antelope_10256.jpg,antelope
grizzly+bear/grizzly+bear_10469.jpg,grizzly+bear
otter/otter_10143.jpg,otter
squirrel/squirrel_10687.jpg,squirrel
squirrel/squirrel_10128.jpg,squirrel
cow/cow_10261.jpg,cow
cow/cow_10089.jpg,cow
antelope/antelope_11032.jpg,antelope
zebra/zebra_10593.jpg,zebra
siamese+cat/siamese+cat_10455.jpg,siamese+cat
wolf/wolf_10349.jpg,wolf
persian+cat/persian+cat_10232.jpg,persian+cat
wolf/wolf_10251.jpg,wolf
cow/cow_10222.jpg,cow
killer+whale/killer+whale_10182.jpg,killer+whale
cow/cow_10445.jpg,cow
mouse/mouse_10054.jpg,mouse
antelope/antelope_10148.jpg,antelope
polar+bear/polar+bear_10324.jpg,polar+bear
hippopotamus/hippopotamus_10018.jpg,hippopotamus
squirrel/squirrel_10962.jpg,squirrel
german+shepherd/german+shepherd_10767.jpg,german+shepherd
hippopotamus/hippopotamus_10116.jpg,hippopotamus
humpback+whale/humpback+whale_10223.jpg,humpback+whale
zebra/zebra_10673.jpg,zebra
antelope/antelope_10132.jpg,antelope
zebra/zebra_10136.jpg,zebra
pig/pig_10514.jpg,pig
skunk/skunk_10104.jpg,skunk
tiger/tiger_10282.jpg,tiger
zebra/zebra_10071.jpg,zebra
squirrel/squirrel_10590.jpg,squirrel
zebra/zebra_10744.jpg,zebra
pig/pig_10346.jpg,pig
tiger/tiger_10309.jpg,tiger
rhinoceros/rhinoceros_10372.jpg,rhinoceros
cow/cow_11162.jpg,cow
lion/lion_10991.jpg,lion
grizzly+bear/grizzly+bear_10794.jpg,grizzly+bear
wolf/wolf_10230.jpg,wolf
humpback+whale/humpback+whale_10267.jpg,humpback+whale
collie/collie_10059.jpg,collie
mouse/mouse_10107.jpg,mouse
rhinoceros/rhinoceros_10070.jpg,rhinoceros
grizzly+bear/grizzly+bear_10529.jpg,grizzly+bear
buffalo/buffalo_10523.jpg,buffalo
pig/pig_10332.jpg,pig
pig/pig_10311.jpg,pig
collie/collie_10855.jpg,collie
cow/cow_10690.jpg,cow
fox/fox_10030.jpg,fox
tiger/tiger_10494.jpg,tiger
squirrel/squirrel_10342.jpg,squirrel
skunk/skunk_10092.jpg,skunk
cow/cow_10946.jpg,cow
grizzly+bear/grizzly+bear_10620.jpg,grizzly+bear
cow/cow_11277.jpg,cow
collie/collie_10109.jpg,collie
tiger/tiger_10864.jpg,tiger
german+shepherd/german+shepherd_10761.jpg,german+shepherd
pig/pig_10201.jpg,pig
otter/otter_10222.jpg,otter
polar+bear/polar+bear_10386.jpg,polar+bear
buffalo/buffalo_10143.jpg,buffalo
grizzly+bear/grizzly+bear_10692.jpg,grizzly+bear
skunk/skunk_10064.jpg,skunk
grizzly+bear/grizzly+bear_10285.jpg,grizzly+bear
cow/cow_10403.jpg,cow
pig/pig_10411.jpg,pig
persian+cat/persian+cat_10642.jpg,persian+cat
antelope/antelope_10701.jpg,antelope
grizzly+bear/grizzly+bear_10093.jpg,grizzly+bear
hippopotamus/hippopotamus_10565.jpg,hippopotamus
elephant/elephant_10167.jpg,elephant
rhinoceros/rhinoceros_10661.jpg,rhinoceros
collie/collie_10560.jpg,collie
hippopotamus/hippopotamus_10023.jpg,hippopotamus
antelope/antelope_10612.jpg,antelope
squirrel/squirrel_10953.jpg,squirrel
hippopotamus/hippopotamus_10351.jpg,hippopotamus
rhinoceros/rhinoceros_10119.jpg,rhinoceros
cow/cow_10031.jpg,cow
elephant/elephant_10794.jpg,elephant
buffalo/buffalo_10770.jpg,buffalo
cow/cow_11091.jpg,cow
pig/pig_10131.jpg,pig
squirrel/squirrel_10044.jpg,squirrel
tiger/tiger_10627.jpg,tiger
lion/lion_10373.jpg,lion
squirrel/squirrel_11116.jpg,squirrel
squirrel/squirrel_10246.jpg,squirrel
killer+whale/killer+whale_10205.jpg,killer+whale
elephant/elephant_10280.jpg,elephant
collie/collie_10969.jpg,collie
cow/cow_11302.jpg,cow
elephant/elephant_10850.jpg,elephant
humpback+whale/humpback+whale_10136.jpg,humpback+whale
humpback+whale/humpback+whale_10675.jpg,humpback+whale
rhinoceros/rhinoceros_10601.jpg,rhinoceros
chihuahua/chihuahua_10540.jpg,chihuahua
zebra/zebra_10006.jpg,zebra
grizzly+bear/grizzly+bear_10518.jpg,grizzly+bear
lion/lion_10371.jpg,lion
polar+bear/polar+bear_10565.jpg,polar+bear
zebra/zebra_10252.jpg,zebra
elephant/elephant_10146.jpg,elephant
cow/cow_11173.jpg,cow
rhinoceros/rhinoceros_10082.jpg,rhinoceros
tiger/tiger_10209.jpg,tiger
german+shepherd/german+shepherd_10004.jpg,german+shepherd
polar+bear/polar+bear_10808.jpg,polar+bear
cow/cow_10496.jpg,cow
polar+bear/polar+bear_10233.jpg,polar+bear
antelope/antelope_10204.jpg,antelope
chihuahua/chihuahua_10461.jpg,chihuahua
tiger/tiger_10761.jpg,tiger
squirrel/squirrel_10760.jpg,squirrel
fox/fox_10260.jpg,fox
lion/lion_10488.jpg,lion
mouse/mouse_10062.jpg,mouse
elephant/elephant_10689.jpg,elephant
tiger/tiger_10658.jpg,tiger
cow/cow_10597.jpg,cow
squirrel/squirrel_10764.jpg,squirrel
pig/pig_10511.jpg,pig
chihuahua/chihuahua_10172.jpg,chihuahua
elephant/elephant_10800.jpg,elephant
spider+monkey/spider+monkey_10207.jpg,spider+monkey
rhinoceros/rhinoceros_10122.jpg,rhinoceros
lion/lion_10770.jpg,lion
rhinoceros/rhinoceros_10190.jpg,rhinoceros
rhinoceros/rhinoceros_10154.jpg,rhinoceros
collie/collie_10025.jpg,collie
fox/fox_10164.jpg,fox
cow/cow_11152.jpg,cow
wolf/wolf_10266.jpg,wolf
pig/pig_10055.jpg,pig
squirrel/squirrel_10372.jpg,squirrel
siamese+cat/siamese+cat_10391.jpg,siamese+cat
otter/otter_10151.jpg,otter
german+shepherd/german+shepherd_10414.jpg,german+shepherd
chihuahua/chihuahua_10528.jpg,chihuahua
buffalo/buffalo_10157.jpg,buffalo
polar+bear/polar+bear_10410.jpg,polar+bear
elephant/elephant_10513.jpg,elephant
elephant/elephant_10296.jpg,elephant
spider+monkey/spider+monkey_10185.jpg,spider+monkey
fox/fox_10537.jpg,fox
elephant/elephant_10914.jpg,elephant
rhinoceros/rhinoceros_10058.jpg,rhinoceros
spider+monkey/spider+monkey_10168.jpg,spider+monkey
weasel/weasel_10077.jpg,weasel
lion/lion_10165.jpg,lion
elephant/elephant_10230.jpg,elephant
elephant/elephant_10245.jpg,elephant
skunk/skunk_10085.jpg,skunk
cow/cow_10472.jpg,cow
elephant/elephant_10365.jpg,elephant
tiger/tiger_10623.jpg,tiger
collie/collie_10719.jpg,collie
humpback+whale/humpback+whale_10347.jpg,humpback+whale
killer+whale/killer+whale_10206.jpg,killer+whale
squirrel/squirrel_10456.jpg,squirrel
grizzly+bear/grizzly+bear_10666.jpg,grizzly+bear
squirrel/squirrel_11109.jpg,squirrel
persian+cat/persian+cat_10074.jpg,persian+cat
german+shepherd/german+shepherd_10523.jpg,german+shepherd
siamese+cat/siamese+cat_10147.jpg,siamese+cat
antelope/antelope_10930.jpg,antelope
otter/otter_10022.jpg,otter
german+shepherd/german+shepherd_10022.jpg,german+shepherd
pig/pig_10181.jpg,pig
pig/pig_10440.jpg,pig
chihuahua/chihuahua_10234.jpg,chihuahua
tiger/tiger_10754.jpg,tiger
collie/collie_10045.jpg,collie
cow/cow_10669.jpg,cow
german+shepherd/german+shepherd_10751.jpg,german+shepherd
pig/pig_10635.jpg,pig
chihuahua/chihuahua_10550.jpg,chihuahua
humpback+whale/humpback+whale_10015.jpg,humpback+whale
buffalo/buffalo_10182.jpg,buffalo
cow/cow_11208.jpg,cow
grizzly+bear/grizzly+bear_10295.jpg,grizzly+bear
grizzly+bear/grizzly+bear_10747.jpg,grizzly+bear
wolf/wolf_10442.jpg,wolf
antelope/antelope_10948.jpg,antelope
pig/pig_10343.jpg,pig
collie/collie_10972.jpg,collie
german+shepherd/german+shepherd_10549.jpg,german+shepherd
zebra/zebra_10570.jpg,zebra
elephant/elephant_10329.jpg,elephant
german+shepherd/german+shepherd_10845.jpg,german+shepherd
wolf/wolf_10073.jpg,wolf
pig/pig_10051.jpg,pig
zebra/zebra_10611.jpg,zebra
mouse/mouse_10085.jpg,mouse
elephant/elephant_11019.jpg,elephant
zebra/zebra_10349.jpg,zebra
antelope/antelope_10618.jpg,antelope
chihuahua/chihuahua_10309.jpg,chihuahua
collie/collie_10961.jpg,collie
humpback+whale/humpback+whale_10440.jpg,humpback+whale
zebra/zebra_11140.jpg,zebra
weasel/weasel_10033.jpg,weasel
chihuahua/chihuahua_10369.jpg,chihuahua
chihuahua/chihuahua_10366.jpg,chihuahua
wolf/wolf_10496.jpg,wolf
otter/otter_10656.jpg,otter
tiger/tiger_10337.jpg,tiger
zebra/zebra_10723.jpg,zebra
polar+bear/polar+bear_10142.jpg,polar+bear
elephant/elephant_10527.jpg,elephant
zebra/zebra_10123.jpg,zebra
pig/pig_10358.jpg,pig
spider+monkey/spider+monkey_10010.jpg,spider+monkey
polar+bear/polar+bear_10617.jpg,polar+bear
polar+bear/polar+bear_10204.jpg,polar+bear
tiger/tiger_10346.jpg,tiger
tiger/tiger_10511.jpg,tiger
lion/lion_10712.jpg,lion
killer+whale/killer+whale_10150.jpg,killer+whale
cow/cow_11040.jpg,cow
grizzly+bear/grizzly+bear_10179.jpg,grizzly+bear
fox/fox_10522.jpg,fox
squirrel/squirrel_10141.jpg,squirrel
elephant/elephant_10248.jpg,elephant
humpback+whale/humpback+whale_10509.jpg,humpback+whale
german+shepherd/german+shepherd_10269.jpg,german+shepherd
cow/cow_10711.jpg,cow
cow/cow_10391.jpg,cow
rhinoceros/rhinoceros_10568.jpg,rhinoceros
german+shepherd/german+shepherd_10807.jpg,german+shepherd
zebra/zebra_10469.jpg,zebra
elephant/elephant_10614.jpg,elephant
buffalo/buffalo_10887.jpg,buffalo
weasel/weasel_10056.jpg,weasel
skunk/skunk_10033.jpg,skunk
antelope/antelope_10938.jpg,antelope
pig/pig_10115.jpg,pig
polar+bear/polar+bear_10316.jpg,polar+bear
cow/cow_10763.jpg,cow
elephant/elephant_10450.jpg,elephant
squirrel/squirrel_10488.jpg,squirrel
elephant/elephant_10233.jpg,elephant
collie/collie_10485.jpg,collie
squirrel/squirrel_10304.jpg,squirrel
polar+bear/polar+bear_10614.jpg,polar+bear
elephant/elephant_11033.jpg,elephant
otter/otter_10580.jpg,otter
fox/fox_10509.jpg,fox
persian+cat/persian+cat_10484.jpg,persian+cat
otter/otter_10749.jpg,otter
buffalo/buffalo_10032.jpg,buffalo
cow/cow_11063.jpg,cow
otter/otter_10132.jpg,otter
wolf/wolf_10166.jpg,wolf
cow/cow_10022.jpg,cow
squirrel/squirrel_10310.jpg,squirrel
fox/fox_10294.jpg,fox
tiger/tiger_10172.jpg,tiger
pig/pig_10542.jpg,pig
humpback+whale/humpback+whale_10516.jpg,humpback+whale
buffalo/buffalo_10543.jpg,buffalo
chihuahua/chihuahua_10119.jpg,chihuahua
hippopotamus/hippopotamus_10349.jpg,hippopotamus
wolf/wolf_10508.jpg,wolf
squirrel/squirrel_10508.jpg,squirrel
persian+cat/persian+cat_10384.jpg,persian+cat
zebra/zebra_10813.jpg,zebra
hippopotamus/hippopotamus_10446.jpg,hippopotamus
german+shepherd/german+shepherd_10579.jpg,german+shepherd
squirrel/squirrel_11059.jpg,squirrel
tiger/tiger_10026.jpg,tiger
skunk/skunk_10084.jpg,skunk
wolf/wolf_10227.jpg,wolf
squirrel/squirrel_10482.jpg,squirrel
antelope/antelope_10507.jpg,antelope
collie/collie_10742.jpg,collie
lion/lion_10774.jpg,lion
antelope/antelope_11023.jpg,antelope
antelope/antelope_10213.jpg,antelope
antelope/antelope_10276.jpg,antelope
cow/cow_10052.jpg,cow
otter/otter_10019.jpg,otter
persian+cat/persian+cat_10138.jpg,persian+cat
zebra/zebra_10803.jpg,zebra
zebra/zebra_10318.jpg,zebra
siamese+cat/siamese+cat_10165.jpg,siamese+cat
siamese+cat/siamese+cat_10497.jpg,siamese+cat
zebra/zebra_10541.jpg,zebra
german+shepherd/german+shepherd_10592.jpg,german+shepherd
lion/lion_10909.jpg,lion
elephant/elephant_10278.jpg,elephant
german+shepherd/german+shepherd_10255.jpg,german+shepherd
chihuahua/chihuahua_10082.jpg,chihuahua
persian+cat/persian+cat_10702.jpg,persian+cat
otter/otter_10390.jpg,otter
chihuahua/chihuahua_10195.jpg,chihuahua
pig/pig_10564.jpg,pig
collie/collie_10767.jpg,collie
persian+cat/persian+cat_10128.jpg,persian+cat
pig/pig_10364.jpg,pig
german+shepherd/german+shepherd_10001.jpg,german+shepherd
spider+monkey/spider+monkey_10003.jpg,spider+monkey
elephant/elephant_10694.jpg,elephant
cow/cow_10759.jpg,cow
zebra/zebra_10292.jpg,zebra
tiger/tiger_10779.jpg,tiger
antelope/antelope_10325.jpg,antelope
weasel/weasel_10049.jpg,weasel
cow/cow_10493.jpg,cow
rhinoceros/rhinoceros_10263.jpg,rhinoceros
pig/pig_10435.jpg,pig
tiger/tiger_10865.jpg,tiger
cow/cow_10300.jpg,cow
siamese+cat/siamese+cat_10456.jpg,siamese+cat
